title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,Symbol
Is Intel a Value Stock or a Value Trap for 2023?,https://www.fool.com/investing/2023/01/31/is-intel-a-value-stock-or-a-value-trap-for-2023/,2023-01-31 13:33:00,['Nicholas Rossolillo'],"An ugly end to 2022, and even uglier start to 2023, doesn't bode well for this once-great semiconductor company.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F718370%2Fstock-chart-on-tablet-young-woman.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.999981'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.091908,Neutral,"[{'ticker': 'NVDA', 'relevance_score': '0.041755', 'ticker_sentiment_score': '-0.022625', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.083396', 'ticker_sentiment_score': '0.089026', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AVGO', 'relevance_score': '0.041755', 'ticker_sentiment_score': '-0.022625', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.75061', 'ticker_sentiment_score': '0.098917', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MRVL', 'relevance_score': '0.041755', 'ticker_sentiment_score': '-0.022625', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.083396', 'ticker_sentiment_score': '0.089026', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Interactive Brokers and Generac Holdings have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2046827/interactive-brokers-and-generac-holdings-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,2023-01-31 13:14:00,['Zacks Investment Research'],"Chicago, IL - January 31, 2023 - Zacks Equity Research shares Interactive Brokers ( IBKR Quick QuoteIBKR - ) as the Bull of the Day and Generac Holdings ( GNRC Quick QuoteGNRC - ) asthe Bear of the Day.",https://staticx-tuner.zacks.com/images/articles/main/50/348.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.9545'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.999953'}]",0.126836,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.024673', 'ticker_sentiment_score': '0.000947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMDUF', 'relevance_score': '0.024673', 'ticker_sentiment_score': '0.124405', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GNRC', 'relevance_score': '0.195419', 'ticker_sentiment_score': '0.03372', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.073924', 'ticker_sentiment_score': '0.070535', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBKR', 'relevance_score': '0.266299', 'ticker_sentiment_score': '0.24787', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.073924', 'ticker_sentiment_score': '0.070535', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Here's what's worth streaming in February 2023, from 'Dear Edward' to 'Wakanda Forever' and 'You'",https://www.marketwatch.com/story/heres-whats-worth-streaming-in-february-2023-from-dear-edward-to-wakanda-forever-and-you-11675167676,2023-01-31 12:26:00,['Mike Murphy'],"In a month short on big-name releases, Netflix and Apple TV+ appear to have the best of the bunch ...",https://images.mktw.net/im-665338/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.134389,Neutral,"[{'ticker': 'NFLX', 'relevance_score': '0.121496', 'ticker_sentiment_score': '-0.04153', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WBD', 'relevance_score': '0.121496', 'ticker_sentiment_score': '0.079124', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.091277', 'ticker_sentiment_score': '0.044491', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CCZ', 'relevance_score': '0.015245', 'ticker_sentiment_score': '0.068754', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PARA', 'relevance_score': '0.030485', 'ticker_sentiment_score': '0.019243', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.045714', 'ticker_sentiment_score': '0.369831', 'ticker_sentiment_label': 'Bullish'}]",AAPL
Exxon Vaults to Record Annual Profit of $55.7 Billion,https://www.wsj.com/articles/exxon-mobil-xom-q4-earnings-report-2022-11675128584,2023-01-31 12:09:00,['Collin Eaton'],Only Apple and Microsoft so far have surpassed Exxon's fiscal 2022 profit as the oil giant capitalized on high commodity prices.,https://images.wsj.net/im-713448/social,Wall Street Journal,Business,www.wsj.com,"[{'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.092118,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.31482', 'ticker_sentiment_score': '0.093345', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.582526', 'ticker_sentiment_score': '0.142102', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.31482', 'ticker_sentiment_score': '0.093345', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.31482', 'ticker_sentiment_score': '0.080815', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Should WisdomTree U.S. Total Dividend ETF  ( DTD )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2046742/should-wisdomtree-us-total-dividend-etf-dtd-be-on-your-investing-radar,2023-01-31 11:20:08,['Zacks Investment Research'],Style Box ETF report for DTD ...,https://staticx-tuner.zacks.com/images/default_article_images/default172.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.222135,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.123209', 'ticker_sentiment_score': '0.068541', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.123209', 'ticker_sentiment_score': '0.068541', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WT', 'relevance_score': '0.301686', 'ticker_sentiment_score': '0.187202', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XOM', 'relevance_score': '0.123209', 'ticker_sentiment_score': '0.068541', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Apple Could Teach Fellow Top Warren Buffett Stock Chevron a Valuable Lesson,https://www.fool.com/investing/2023/01/31/apple-could-teach-fellow-top-warren-buffett-stock/,2023-01-31 11:18:00,['Matthew DiLallo'],Apple is adept at repurchasing its stock.,https://media.ycharts.com/charts/11971de44c8b132381f7b5221cb2a256.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.360215'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.244686,Somewhat-Bullish,"[{'ticker': 'CVX', 'relevance_score': '0.53764', 'ticker_sentiment_score': '0.364791', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.452384', 'ticker_sentiment_score': '0.188982', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.053271', 'ticker_sentiment_score': '0.174721', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
Apple Just Laid the Groundwork for Its Next Multibillion-Dollar Opportunity,https://www.fool.com/investing/2023/01/31/apple-laid-groundwork-for-multibillion-opportunity/,2023-01-31 11:15:00,['Adam Levy'],The tech titan is copying a strategy right out of Google's playbook.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.295599,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.339046', 'ticker_sentiment_score': '0.262273', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.811755', 'ticker_sentiment_score': '0.520147', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MS', 'relevance_score': '0.0699', 'ticker_sentiment_score': '0.030094', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Volatility In Markets Increases Sharply Ahead Of Big Earnings,https://www.benzinga.com/news/earnings/23/01/30636531/volatility-in-markets-increases-sharply-ahead-of-big-earnings,2023-01-31 10:48:42,['Lisa Levin'],"US stocks closed lower on Monday amid declines in technology and other megacap stocks. Big tech names, including, Apple Inc AAPL, Amazon.com Inc AMZN and Alphabet Inc GOOGL are scheduled to report earnings results this week.",https://cdn.benzinga.com/files/images/story/2023/01/31/image31.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.160794,Somewhat-Bearish,"[{'ticker': 'GOOG', 'relevance_score': '0.195814', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.678673', 'ticker_sentiment_score': '-0.306281', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'TSLA', 'relevance_score': '0.380012', 'ticker_sentiment_score': '-0.375816', 'ticker_sentiment_label': 'Bearish'}]",AAPL
3 Dividend Stocks That Beat the Market in 2022 but Are Still Worth Buying Now,https://www.fool.com/investing/2023/01/31/3-dividend-stocks-that-beat-the-market-in-2022-buy/,2023-01-31 10:45:00,"['Daniel Foelber', 'and Lee Samaha', 'Scott Levine']",These energy and industrial stocks offer a blend of growth and value at an affordable price.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F718005%2Fgettyimages-1323264565.jpg&op=resize&w=700,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.316666,Somewhat-Bullish,"[{'ticker': 'BKR', 'relevance_score': '0.192387', 'ticker_sentiment_score': '0.238036', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DCP', 'relevance_score': '0.038843', 'ticker_sentiment_score': '0.211327', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DE', 'relevance_score': '0.407844', 'ticker_sentiment_score': '0.327617', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.038843', 'ticker_sentiment_score': '-0.07808', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HAL', 'relevance_score': '0.038843', 'ticker_sentiment_score': '0.033139', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PSX', 'relevance_score': '0.266828', 'ticker_sentiment_score': '0.343914', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
Samsung Sees Smaller Smartphone Market In 2023; Won't Cut Chip Spending Despite Demand Slump,https://www.thestreet.com/markets/samsung-sees-smaller-smartphone-market-wont-cut-chip-spending,2023-01-31 10:39:00,['Martin Baccardax'],"""Amid prolonging geopolitical issues, continued inflation, and the continued economic slowdown, we expect the smartphone market to contract in 2023,"" said Samsung vice president Daniel Araujo.",https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg5NzU2OTkzMjQ0NzY3NDU4/stocks-buy-sell.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",-0.009836,Neutral,"[{'ticker': 'SSNLF', 'relevance_score': '0.556946', 'ticker_sentiment_score': '-0.076223', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.201803', 'ticker_sentiment_score': '0.049231', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Bargain Shopping? 2 Unstoppable Stocks to Buy Hand Over Fist in 2023,https://www.fool.com/investing/2023/01/31/bargain-unstoppable-stocks-buy-2023/,2023-01-31 10:35:00,['John Ballard'],"The recent dip is a perfect opportunity to buy these two cash-gushing, industry-leading companies.",https://media.ycharts.com/charts/1aae438259d5b99ce479e742b3dbbc22.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.905476'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.955357'}]",0.237632,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.411656', 'ticker_sentiment_score': '0.210554', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.646507', 'ticker_sentiment_score': '0.301525', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
Another Chance to Look Back and Score Stock Picks,https://www.fool.com/investing/2023/01/31/another-chance-to-look-back-and-score-stock-picks/,2023-01-31 09:24:00,['Motley Fool Staff'],"""I think it's helpful to score because if you don't score, you're not really sure if you're doing it right."" -- Motley Fool co-founder David Gardner ...",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.996718'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.2377,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.004252', 'ticker_sentiment_score': '0.095131', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.008503', 'ticker_sentiment_score': '0.003328', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.101761', 'ticker_sentiment_score': '0.097297', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SEDG', 'relevance_score': '0.03825', 'ticker_sentiment_score': '0.098198', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.089098', 'ticker_sentiment_score': '0.106398', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.050985', 'ticker_sentiment_score': '0.067923', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ETSY', 'relevance_score': '0.063706', 'ticker_sentiment_score': '0.109344', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QCOM', 'relevance_score': '0.004252', 'ticker_sentiment_score': '0.164736', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TEAM', 'relevance_score': '0.021256', 'ticker_sentiment_score': '0.009098', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.067943', 'ticker_sentiment_score': '0.074465', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Taiwan Dec export orders fall for 4th month, uncertainty darkens outlook",https://www.reuters.com/markets/asia/taiwan-dec-export-orders-fall-4th-month-uncertainty-darkens-outlook-2023-01-31/,2023-01-31 09:09:00,['Reuters'],"Taiwan Dec export orders fall for 4th month, uncertainty darkens ... ...",https://www.reuters.com/pf/resources/images/reuters/reuters-default.png?d=127,Reuters,Markets,www.reuters.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.22519,Somewhat-Bearish,"[{'ticker': 'QCOM', 'relevance_score': '0.090474', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.090474', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSM', 'relevance_score': '0.090474', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Apple Execs Set Rules Violating Worker Rights: Labor Officials,https://www.benzinga.com/government/23/01/30635101/apple-executives-reportedly-imposed-rules-on-employees-deemed-illegal-by-federal-agency,2023-01-31 05:00:25,['Shivdeep Dhaliwal'],"Apple Inc AAPL executives made comments and imposed policies on staff that were illegal, according to prosecutors from U.S. National Labor Relations Board.",https://cdn.benzinga.com/files/images/story/2023/01/31/shutterstock_1757133131.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.174167,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '0.76191', 'ticker_sentiment_score': '-0.313943', 'ticker_sentiment_label': 'Somewhat-Bearish'}]",AAPL
Apple Music Gives Sneak Peak Into Rihanna's Super Bowl Halftime,https://www.benzinga.com/general/entertainment/23/01/30635172/apple-music-puts-spotlight-on-rihannas-road-to-halftime-ahead-of-super-bowl,2023-01-31 04:40:33,['Ananya Gairola'],"Apple Inc. AAPL Music subscribers and Rihanna's fanbase now have exclusive ways to experience Grammy award-winning pop star's ""musical genius"" as they gear up for her much-anticipated Super Bowl Halftime performance.",https://cdn.benzinga.com/files/images/story/2023/Photo_by_DFree_on_Shutterstock.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.272712,Somewhat-Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.135347', 'ticker_sentiment_score': '0.058263', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.693563', 'ticker_sentiment_score': '0.408826', 'ticker_sentiment_label': 'Bullish'}]",AAPL
Samsung profit plunges 90 per cent amid chip market crash,https://www.scmp.com/tech/big-tech/article/3208531/samsung-profit-plunges-90-cent-fourth-quarter-chip-market-crash-hits-semiconductor-giants,2023-01-31 01:52:33,['Bloomberg'],South Korea's largest company has been struggling with a historic slump in the price of memory as inventories pile up after a pandemic-fuelled surge.,https://cdn.i-scmp.com/sites/default/files/styles/wide_landscape/public/d8/video/thumbnail/2022/08/11/clean_0.jpg?itok=ZxwZwTHQ,South China Morning Post,Companies,www.scmp.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",-0.120249,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.082216', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.146194', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.157616', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'INTC', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.082216', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WDC', 'relevance_score': '0.094762', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MU', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.097815', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GS', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.136899', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FOREX:AMD', 'relevance_score': '0.094762', 'ticker_sentiment_score': '-0.136899', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Tech, megacaps drag Wall Street to lower close as big market week kicks off",https://www.moneycontrol.com/news/business/markets/tech-megacaps-drag-wall-street-to-lower-close-as-big-market-week-kicks-off-9968011.html,2023-01-31 01:08:15,[],"The heavyweight tech sector ( .SPLRCT ) dropped 1.9% while energy ( .SPNY ) shed 2.3%, the biggest drop among the SP 500 sectors. Shares of Apple Inc ( AAPL.O ) , Amazon.com Inc ( AMZN.O ) and Google parent Alphabet Inc ( GOOGL.O ) , which are due to post results later this week, all slumped.",https://images.moneycontrol.com/static-mcnews/2017/04/wall_street1.jpg?impolicy=website&width=168&height=118,Money Control,Markets,www.moneycontrol.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",-0.026187,Neutral,"[{'ticker': 'GOOG', 'relevance_score': '0.279015', 'ticker_sentiment_score': '-0.036345', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WFC', 'relevance_score': '0.141726', 'ticker_sentiment_score': '0.071045', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.141726', 'ticker_sentiment_score': '-0.022032', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Apple execs violated labor law after remarks that interfered with organizing: report,https://www.marketwatch.com/story/apple-execs-violated-labor-law-after-remarks-that-interfered-with-organizing-report-11675122153,2023-01-30 23:42:00,['Bill Peters'],"U.S. labor lawyers reportedly found that Apple Inc. executives ran afoul of labor law, after they made remarks and set rules that chilled efforts to organize.",https://images.mktw.net/im-713498/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.264894,Somewhat-Bearish,"[{'ticker': 'AAPL', 'relevance_score': '0.801457', 'ticker_sentiment_score': '-0.429766', 'ticker_sentiment_label': 'Bearish'}]",AAPL
Time to Take Another Bite of Apple Before Q1 Earnings?,https://www.zacks.com/stock/news/2046546/time-to-take-another-bite-of-apple-before-q1-earnings,2023-01-30 22:48:00,['Zacks Investment Research'],"Apple has managed to deliver better-than-expected results despite facing a challenging business environment, exceeding the Zacks Consensus EPS Estimate in four consecutive quarters. Can the streak continue?",https://staticx-tuner.zacks.com/images/articles/main/24/52.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999993'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.105668,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.138863', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.138863', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.664', 'ticker_sentiment_score': '0.355424', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.138863', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Futures: Fed Meeting, Big Earnings On Deck; What To Do Now",https://www.investors.com/market-trend/stock-market-today/dow-jones-falls-ahead-of-fed-meeting-big-earnings-what-to-do-now/,2023-01-30 21:55:00,"['SCOTT LEHTONEN', ""Investor's Business Daily""]","Futures: Fed Meeting, Big Earnings On Deck. What To Do Now Investor's Business Daily ...",https://www.investors.com/wp-content/uploads/2022/06/Stock-jeromepowell2022-05-gov.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.988787'}]",0.137108,Neutral,"[{'ticker': 'META', 'relevance_score': '0.062597', 'ticker_sentiment_score': '-0.073016', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.246582', 'ticker_sentiment_score': '-0.003821', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WING', 'relevance_score': '0.124809', 'ticker_sentiment_score': '0.060513', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CVX', 'relevance_score': '0.124809', 'ticker_sentiment_score': '0.108818', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.062597', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.124809', 'ticker_sentiment_score': '0.284808', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NXPI', 'relevance_score': '0.062597', 'ticker_sentiment_score': '-0.16713', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'IVZ', 'relevance_score': '0.031322', 'ticker_sentiment_score': '-0.050972', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.093775', 'ticker_sentiment_score': '-0.016938', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.155652', 'ticker_sentiment_score': '0.037639', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.062597', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ETSY', 'relevance_score': '0.124809', 'ticker_sentiment_score': '0.059267', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'XOM', 'relevance_score': '0.062597', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.062597', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PI', 'relevance_score': '0.155652', 'ticker_sentiment_score': '0.179354', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.093775', 'ticker_sentiment_score': '-0.05111', 'ticker_sentiment_label': 'Neutral'}]",AAPL
