title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,Symbol
Google  ( GOOGL )  EPS Cheat Sheet,https://www.zacks.com/commentary/2359153/google-googl-eps-cheat-sheet,2024-10-29 01:41:00,['Andrew Rocco'],Google parent and Zacks Rank #2 (Buy) stock Alphabet (GOOGL) will report Q3 earnings Tuesday. Stock Strategist Andrew Rocco explains what you need to know.,https://staticx-tuner.zacks.com/images/articles/main/aa/397.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",-0.045046,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.682689', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.175859', 'ticker_sentiment_score': '0.126614', 'ticker_sentiment_label': 'Neutral'}]",AAPL
3 Key Quarterly Reports to Watch This Week,https://www.zacks.com/stock/news/2359145/3-key-quarterly-reports-to-watch-this-week,2024-10-28 23:00:00,['Derek Lewis'],"We've got several notable companies on the reporting docket for next week, who will help kick off the reporting cycle for the broader Mag 7 group.",https://staticx-tuner.zacks.com/images/articles/main/34/73549.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.905476'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",0.236761,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.359447', 'ticker_sentiment_score': '0.073948', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.440549', 'ticker_sentiment_score': '0.071405', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.516316', 'ticker_sentiment_score': '0.152231', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
"Earnings Charts of the Big 5: Alphabet, Apple, Microsoft, Meta Platforms and Amazon",https://www.zacks.com/stock/news/2358977/earnings-charts-of-the-big-5-alphabet-apple-microsoft-meta-platforms-and-amazon,2024-10-28 19:48:00,['Tracey Ryniec'],Who has the best earnings surprise track record out of these mega-caps?,https://staticx-tuner.zacks.com/images/articles/main/09/5910.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.999682'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.202568,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.509589', 'ticker_sentiment_score': '0.296102', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.114486', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.453789', 'ticker_sentiment_score': '0.336789', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.068698', 'ticker_sentiment_score': '0.296001', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.395012', 'ticker_sentiment_score': '0.14326', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.068698', 'ticker_sentiment_score': '0.296001', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.453789', 'ticker_sentiment_score': '0.075012', 'ticker_sentiment_label': 'Neutral'}]",AAPL
What To Expect From Apple's FQ4 Earnings? - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/analyst-ratings/analyst-color/24/10/41583865/what-to-expect-from-apples-fq4-earnings,2024-10-28 18:22:07,['Anusuya Lahiri'],"JP Morgan analyst Samik Chatterjee maintained an Overweight rating on Apple Inc AAPL with a price target of $265. The rerating reflects Chatterjee's favorable outlook on the iPhone cycle, led by AI upsides and resilience in Services revenues relative to investor expectations.",https://cdn.benzinga.com/files/images/story/2024/10/28/Apple-iPhone-16-Apple-Intelligence-24090.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.918141'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.270487,Somewhat-Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.406526', 'ticker_sentiment_score': '0.074251', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Will AMD Stock Climb on Strong Data Center Revenues in Q3 Earnings?,https://www.zacks.com/stock/news/2358972/will-amd-stock-climb-on-strong-data-center-revenues-in-q3-earnings,2024-10-28 18:16:00,['Zacks Investment Research'],Advanced Micro Devices' third-quarter 2024 earnings are likely to have gained from strong client and data center growth despite sluggish PC end market.,https://staticx-tuner.zacks.com/images/articles/main/60/60979.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.178913,Somewhat-Bullish,"[{'ticker': 'AMD', 'relevance_score': '0.739953', 'ticker_sentiment_score': '0.354129', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'LNVGF', 'relevance_score': '0.317869', 'ticker_sentiment_score': '0.195618', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.241284', 'ticker_sentiment_score': '0.125583', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.317869', 'ticker_sentiment_score': '0.195618', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
What Lies Ahead of Apple Stock & ETFs: Up or Down?,https://www.zacks.com/stock/news/2358943/what-lies-ahead-of-apple-stock-etfs-up-or-down,2024-10-28 18:00:00,['Sanghamitra Saha'],iPhone maker Apple's (AAPL) shares have been hovering around a record high lately. But Apple's iPhone sales in China fell 0.3%. Is it a cause for concern?,https://staticx-tuner.zacks.com/images/articles/main/f3/778.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.168151,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.10607', 'ticker_sentiment_score': '0.115146', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.794725', 'ticker_sentiment_score': '0.307553', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.053153', 'ticker_sentiment_score': '0.041917', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.10607', 'ticker_sentiment_score': '-0.133225', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Apple Unveils New iMac: M4 Chip Brings Faster Speeds and Smarter AI Features - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/news/24/10/41582312/apples-introduces-imac-m4-chip-brings-faster-speeds-and-smarter-ai-features,2024-10-28 17:13:42,['Anusuya Lahiri'],"On Monday, Apple Inc AAPL unveiled its latest iMac, which features the robust M4 chip and integrated Apple Intelligence encased in a sleek, ultra-thin design.",https://cdn.benzinga.com/files/images/story/2024/10/28/Apple-M4-iMac.png?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.352988,Bullish,"[{'ticker': 'AAPL', 'relevance_score': '0.657821', 'ticker_sentiment_score': '0.639025', 'ticker_sentiment_label': 'Bullish'}]",AAPL
Apple Unusual Options Activity - Apple  ( NASDAQ:AAPL ) ,https://www.benzinga.com/insights/options/24/10/41581217/apple-unusual-options-activity,2024-10-28 16:30:43,['Benzinga Insights'],"Investors with a lot of money to spend have taken a bullish stance on Apple AAPL. We noticed this today when the trades showed up on publicly available options history that we track here at Benzinga. Whether these are institutions or just wealthy individuals, we don't know.",https://www.benzinga.com/files/images/story/2024/1730133040_0.png,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.117817,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.634063', 'ticker_sentiment_score': '0.14372', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.065506', 'ticker_sentiment_score': '-0.055238', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Nvidia Taps India's Growing AI Market, Partnering with Tech Giants and Scaling Data Centers - NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/government/24/10/41579507/nvidia-taps-indias-growing-ai-market-partnering-with-tech-giants-and-scaling-data-centers,2024-10-28 15:34:34,['Anusuya Lahiri'],"Nvidia Corp NVDA noted vast opportunities in AI-driven businesses across Asia, especially in multilingual India, Vice President of Worldwide Field Operations Masataka Osaki told Nikkei Asia on Monday.",https://cdn.benzinga.com/files/images/story/2024/10/28/Price-Action.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.986714'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.246178,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.751437', 'ticker_sentiment_score': '0.408376', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.182506', 'ticker_sentiment_score': '0.38648', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'INFY', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.060254', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AWON', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.191183', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WIT', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.060254', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.09186', 'ticker_sentiment_score': '0.257581', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
"Market Clubhouse Morning Memo - October 28th, 2024  ( Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA )  - Alphabet  ( NASDAQ:GOOGL ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/makets/24/10/41578605/market-clubhouse-morning-memo-october-28th-2024-trade-strategy-for-spy-qqq-aapl-msft-nvda-googl-meta,2024-10-28 15:17:18,['RIPS'],"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.",https://cdn.benzinga.com/files/market-clubhouse-morning-memo_316.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.072743,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.112929', 'ticker_sentiment_score': '0.030038', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.028321', 'ticker_sentiment_score': '0.073752', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.112929', 'ticker_sentiment_score': '0.063442', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.084821', 'ticker_sentiment_score': '0.114906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.168687', 'ticker_sentiment_score': '0.058234', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Fate Of Nasdaq 100 Depends On Just Five Earnings This Week, Oil Falls On Israel Attack On Iran - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/general/market-summary/24/10/41578327/fate-of-nasdaq-100-depends-on-just-five-earnings-this-week-oil-falls-on-israel-attack-on-i,2024-10-28 15:10:17,['The Arora Report'],"To gain an edge, this is what you need to know today. Please click here for an enlarged chart of Invesco QQQ Trust Series 1 QQQ. The chart shows that QQQ is in the resistance zone. As a reference, S&P 500 has broken out, but QQQ has lagged. QQQ is dominated by the Magnificent Seven stocks.",https://thearorareport.com/wp-content/uploads/2024/10/2024-10-28_08h29_14.png,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999894'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",0.255438,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.153797', 'ticker_sentiment_score': '0.286211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.153797', 'ticker_sentiment_score': '0.286211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.153797', 'ticker_sentiment_score': '0.286211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.179558', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.153797', 'ticker_sentiment_score': '0.286211', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.179558', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'IVZ', 'relevance_score': '0.051551', 'ticker_sentiment_score': '0.317799', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:JPY', 'relevance_score': '0.051551', 'ticker_sentiment_score': '-0.181498', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.102888', 'ticker_sentiment_score': '0.405034', 'ticker_sentiment_label': 'Bullish'}]",AAPL
Q3 Earnings Preview,https://www.zacks.com/stock/news/2358777/q3-earnings-preview,2024-10-28 14:55:00,['Zacks Equity Research'],"It's an exciting time to be in the stock market. The blue-chip Dow index and the S&P 500 have rolled back a bit from all-time closing highs earlier this month, but the Nasdaq, riding a seven-week winning streak, is racing ahead toward July highs.",https://staticx-tuner.zacks.com/images/articles/main/39/33139.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",0.084609,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.004527', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.004527', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VFC', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.004527', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.096283', 'ticker_sentiment_score': '-0.039857', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RCL', 'relevance_score': '0.19117', 'ticker_sentiment_score': '-0.056638', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.19117', 'ticker_sentiment_score': '0.004527', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.19117', 'ticker_sentiment_score': '-0.056638', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ON', 'relevance_score': '0.096283', 'ticker_sentiment_score': '0.145777', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"Jobs Figures, Q3 Earnings Heat Up a Week Before Election",https://www.zacks.com/stock/news/2358753/jobs-figures-q3-earnings-heat-up-a-week-before-election,2024-10-28 14:23:00,['Mark Vickery'],"We're a week and a day ahead of the General Election, which is what most investors are waiting on in order to get a clearer sense of direction in the markets.",https://staticx-tuner.zacks.com/images/articles/main/6f/70875.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}]",0.084535,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.183895', 'ticker_sentiment_score': '0.004399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.183895', 'ticker_sentiment_score': '0.004399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VFC', 'relevance_score': '0.183895', 'ticker_sentiment_score': '0.004399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDNDF', 'relevance_score': '0.092569', 'ticker_sentiment_score': '-0.035336', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RCL', 'relevance_score': '0.183895', 'ticker_sentiment_score': '-0.049226', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.183895', 'ticker_sentiment_score': '0.004399', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PFE', 'relevance_score': '0.183895', 'ticker_sentiment_score': '-0.049226', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ON', 'relevance_score': '0.092569', 'ticker_sentiment_score': '0.14432', 'ticker_sentiment_label': 'Neutral'}]",AAPL
Big 5 Earnings Ahead: Are Single-Stock ETFs Set for Big Gains?,https://www.zacks.com/stock/news/2358660/big-5-earnings-ahead-are-single-stock-etfs-set-for-big-gains,2024-10-28 14:00:00,['Zacks Investment Research'],Single-stock ETFs are in focus as five tech titans are set to report this week.,https://staticx-tuner.zacks.com/images/articles/main/35/34812.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.179762,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.292657', 'ticker_sentiment_score': '0.151176', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.054421', 'ticker_sentiment_score': '0.015002', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.34273', 'ticker_sentiment_score': '0.239026', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.054421', 'ticker_sentiment_score': '0.136798', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.34273', 'ticker_sentiment_score': '0.154738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.241284', 'ticker_sentiment_score': '0.153633', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
Curious about Apple  ( AAPL )  Q4 Performance? Explore Wall Street Estimates for Key Metrics,https://www.zacks.com/stock/news/2358468/curious-about-apple-aapl-q4-performance-explore-wall-street-estimates-for-key-metrics,2024-10-28 13:16:05,['Zacks Equity Research'],"Evaluate the expected performance of Apple (AAPL) for the quarter ended September 2024, looking beyond the conventional Wall Street top-and-bottom-line estimates and examining some of its key metrics for better insight.",https://staticx-tuner.zacks.com/images/default_article_images/default9.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999995'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.120617,Neutral,"[{'ticker': 'AAPL', 'relevance_score': '0.355588', 'ticker_sentiment_score': '0.208729', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
"The Zacks Analyst Blog Meta, Alphabet's and Apple",https://www.zacks.com/stock/news/2358393/the-zacks-analyst-blog-meta-alphabets-and-apple,2024-10-28 13:13:00,['Zacks Investment Research'],"Meta, Alphabet's and Apple are included in this Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/aa/397.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.412784,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.087824', 'ticker_sentiment_score': '0.432031', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.087824', 'ticker_sentiment_score': '0.109385', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.77496', 'ticker_sentiment_score': '0.621525', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.087824', 'ticker_sentiment_score': '0.432031', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.174587', 'ticker_sentiment_score': '0.31234', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.087824', 'ticker_sentiment_score': '0.432031', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SPOT', 'relevance_score': '0.043979', 'ticker_sentiment_score': '0.265713', 'ticker_sentiment_label': 'Somewhat-Bullish'}]",AAPL
"Exploring the Wearable AI Market: Growth Projections, Key Segments, and Regional Trends  ( 2024-2029 ) ",https://www.benzinga.com/pressreleases/24/10/g41574120/exploring-the-wearable-ai-market-growth-projections-key-segments-and-regional-trends-2024-2029,2024-10-28 13:00:00,['Globe Newswire'],"Delray Beach, FL, Oct. 28, 2024 ( GLOBE NEWSWIRE ) -- The global wearable AI market size was valued at USD 62.7 billion in 2024 and is estimated to reach USD 138.5 billion by 2029, growing at a CAGR of 17.2% during the forecast period from 2024 to 2029.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.368538,Bullish,"[{'ticker': 'LNVGF', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WLDS', 'relevance_score': '0.127119', 'ticker_sentiment_score': '0.173552', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'XIACY', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GRMN', 'relevance_score': '0.063763', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",AAPL
"iPhone 16 Blocked - Apple Faces Sales Ban in Indonesia Over Local Investment Shortfall: Report - Apple  ( NASDAQ:AAPL ) , Vanguard S&P 500 ETF  ( ARCA:VOO ) ",https://www.benzinga.com/government/24/10/41573818/iphone-16-blocked-apple-faces-sales-ban-in-indonesia-over-local-investment-shortfall-report,2024-10-28 12:45:15,['Anusuya Lahiri'],"Indonesia has blocked sales of Apple Inc's AAPL latest iPhone 16 models as Apple failed to meet local investment requirements, the WSJ reported. The Ministry of Industry told the Wall Street Journal PT Apple Indonesia did not fulfill its investment commitment to sell the new iPhone series in the ...",https://cdn.benzinga.com/files/images/story/2024/10/28/Apple-iPhone-16.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.997405'}]",0.157618,Somewhat-Bullish,"[{'ticker': 'PDD', 'relevance_score': '0.085936', 'ticker_sentiment_score': '0.155136', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.719473', 'ticker_sentiment_score': '0.264638', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'FOREX:IDR', 'relevance_score': '0.170878', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]",AAPL
